imdbId,genres,title
40970,Children,The Winslow Boy
40970,Crime,The Winslow Boy
40970,Drama,The Winslow Boy
120376,Comedy,Trojan War
59894,Documentary,"War Game, The"
59894,Drama,"War Game, The"
59894,War,"War Game, The"
1276107,Adventure,Without a Paddle: Nature's Calling
1276107,Comedy,Without a Paddle: Nature's Calling
1314280,Drama,Welcome
910905,Drama,In the Electric Mist
910905,Mystery,In the Electric Mist
1119646,Comedy,"Hangover, The"
1119646,Crime,"Hangover, The"
443559,Action,Killshot
443559,Crime,Killshot
443559,Drama,Killshot
443559,Thriller,Killshot
870984,Drama,Antichrist
870984,Fantasy,Antichrist
77451,Action,Don
77451,Comedy,Don
77451,Crime,Don
77451,Drama,Don
77451,Musical,Don
77451,Thriller,Don
479760,Crime,Sweeney Todd
479760,Drama,Sweeney Todd
479760,Horror,Sweeney Todd
479760,Thriller,Sweeney Todd
48484,Crime,Pete Kelly's Blues
48484,Drama,Pete Kelly's Blues
425151,Crime,Jimmy and Judy
425151,Drama,Jimmy and Judy
425151,Thriller,Jimmy and Judy
40820,Comedy,"Song Is Born, A"
40820,Musical,"Song Is Born, A"
1230448,Comedy,Billu
1230448,Drama,Billu
1230448,Musical,Billu
48350,Comedy,Many Rivers to Cross
48350,Romance,Many Rivers to Cross
48350,Western,Many Rivers to Cross
1043537,Comedy,Ricky Rapper (Risto RÃ¤ppÃ¤Ã¤jÃ¤)
1043537,Musical,Ricky Rapper (Risto RÃ¤ppÃ¤Ã¤jÃ¤)
230992,Comedy,Zakochani
230992,Romance,Zakochani
358146,Comedy,Show
358146,Crime,Show
358146,Drama,Show
415679,Comedy,Boy Eats Girl
415679,Horror,Boy Eats Girl
101583,Animation,"Ranma Â½: Big Trouble in Nekonron, China (Ranma Â½: ChÃ»goku Nekonron daikessen! Okite yaburi no gekitÃ´ hen)"
101583,Comedy,"Ranma Â½: Big Trouble in Nekonron, China (Ranma Â½: ChÃ»goku Nekonron daikessen! Okite yaburi no gekitÃ´ hen)"
25455,Action,"Man from Utah, The"
25455,Adventure,"Man from Utah, The"
25455,Crime,"Man from Utah, The"
25455,Romance,"Man from Utah, The"
25455,Western,"Man from Utah, The"
74103,Comedy,"Wing and the Thigh, The (L'aile ou la cuisse)"
66423,Comedy,Perched on a Tree (Sur un arbre perchÃ©)
119620,Comedy,Marius and Jeanette (Marius et Jeannette)
119620,Drama,Marius and Jeanette (Marius et Jeannette)
119620,Romance,Marius and Jeanette (Marius et Jeannette)
106827,Children,Ernest Rides Again
106827,Comedy,Ernest Rides Again
178031,Comedy,Snug as a Bug (U Pana Boga za piecem)
178031,Drama,Snug as a Bug (U Pana Boga za piecem)
9937,Drama,Blind Husbands
9937,Romance,Blind Husbands
80196,Drama,Berlin Alexanderplatz
870195,Drama,Before the Rains
870195,Romance,Before the Rains
870195,Thriller,Before the Rains
479162,Drama,Special
479162,Fantasy,Special
1095174,Comedy,New in Town
1095174,Romance,New in Town
1024899,Comedy,The Merry Widow
1024899,Drama,The Merry Widow
456165,Comedy,Salaam Namaste
456165,Musical,Salaam Namaste
456165,Romance,Salaam Namaste
1278340,Action,Dead Snow (DÃ¸d snÃ¸)
1278340,Adventure,Dead Snow (DÃ¸d snÃ¸)
1278340,Comedy,Dead Snow (DÃ¸d snÃ¸)
1278340,Horror,Dead Snow (DÃ¸d snÃ¸)
457400,Action,Land of the Lost
457400,Adventure,Land of the Lost
457400,Comedy,Land of the Lost
457400,Sci-Fi,Land of the Lost
1059905,Comedy,"Clique, The"
1145446,Comedy,Fatso
21885,Drama,"Free Soul, A"
1122599,Drama,Momma's Man
780567,Comedy,Imagine That
780567,Drama,Imagine That
780567,Fantasy,Imagine That
1111422,Crime,"Taking of Pelham 1 2 3, The"
1111422,Drama,"Taking of Pelham 1 2 3, The"
1111422,Thriller,"Taking of Pelham 1 2 3, The"
407851,Comedy,Hana and Alice (Hana to Arisu)
407851,Drama,Hana and Alice (Hana to Arisu)
920458,Action,Flame and Citron (Flammen & Citronen)
920458,Drama,Flame and Citron (Flammen & Citronen)
920458,War,Flame and Citron (Flammen & Citronen)
478149,Mystery,Fade to Black
478149,Thriller,Fade to Black
1278336,Comedy,In Therapy (DivÃ£)
1278336,Drama,In Therapy (DivÃ£)
1278336,Romance,In Therapy (DivÃ£)
460742,Horror,Chain Reaction
425150,Horror,Jekyll + Hyde
425150,Thriller,Jekyll + Hyde
35429,Thriller,Went the Day Well?
35429,War,Went the Day Well?
80180,Action,Zulu Dawn
80180,Drama,Zulu Dawn
80180,Thriller,Zulu Dawn
80180,War,Zulu Dawn
1152397,Drama,American Violet
1160629,Crime,Suspect X (YÃ´gisha X no kenshin)
1160629,Drama,Suspect X (YÃ´gisha X no kenshin)
1160629,Mystery,Suspect X (YÃ´gisha X no kenshin)
78128,Action,Spiritual Kung Fu (Quan jing)
997147,Comedy,Big Man Japan (Dai-Nihonjin)
997147,Sci-Fi,Big Man Japan (Dai-Nihonjin)
108596,Drama,Wrestling Ernest Hemingway
108596,Romance,Wrestling Ernest Hemingway
409793,Adventure,Cargo
409793,Drama,Cargo
409793,Thriller,Cargo
102045,Action,"Hitman, The"
102045,Crime,"Hitman, The"
102045,Thriller,"Hitman, The"
54936,Drama,Goodbye Again
54936,Romance,Goodbye Again
1277737,Crime,"Stoning of Soraya M., The"
1277737,Drama,"Stoning of Soraya M., The"
1041829,Comedy,"Proposal, The"
1041829,Romance,"Proposal, The"
56961,Horror,"Crawling Hand, The"
56961,Sci-Fi,"Crawling Hand, The"
69976,Action,Dillinger
69976,Crime,Dillinger
69976,Drama,Dillinger
53917,Drama,Home from the Hill
53917,Romance,Home from the Hill
492487,Documentary,Small Town Gay Bar
1045778,Adventure,Year One
1045778,Comedy,Year One
962774,Comedy,O'Horten
962774,Drama,O'Horten
54169,Comedy,Pekka ja PÃ¤tkÃ¤ neekereinÃ¤
48077,Crime,5 Against the House
48077,Drama,5 Against the House
48077,Film-Noir,5 Against the House
61093,Comedy,3 on a Couch (Three on a Couch)
61093,Romance,3 on a Couch (Three on a Couch)
479519,Comedy,Promise Me This (Zavet)
100152,Horror,Mindwarp
100152,Sci-Fi,Mindwarp
100152,Thriller,Mindwarp
73260,Adventure,"Land That Time Forgot, The"
73260,Sci-Fi,"Land That Time Forgot, The"
1032821,Documentary,Tyson
54205,Documentary,Primary
233651,Drama,Angels of the Universe (Englar alheimsins)
409681,Comedy,"Alibi, The (Lies and Alibis)"
409681,Drama,"Alibi, The (Lies and Alibis)"
409681,Romance,"Alibi, The (Lies and Alibis)"
1389762,Animation,Garfield's Pet Force
60358,Drama,Dutchman
887912,Action,"Hurt Locker, The"
887912,Drama,"Hurt Locker, The"
887912,Thriller,"Hurt Locker, The"
887912,War,"Hurt Locker, The"
57643,Comedy,"Not on Your Life (Verdugo, El) (Executioner, The)"
57643,Drama,"Not on Your Life (Verdugo, El) (Executioner, The)"
26047,Action,Air Hawks
26047,Drama,Air Hawks
26047,Mystery,Air Hawks
26047,Romance,Air Hawks
26047,Sci-Fi,Air Hawks
51362,Drama,Anna Lucasta
65908,Comedy,How I Unleashed World War II (Jak rozpetalem II wojne swiatowa)
65908,War,How I Unleashed World War II (Jak rozpetalem II wojne swiatowa)
1042570,Action,TuÂ£sday
1042570,Crime,TuÂ£sday
1042570,Mystery,TuÂ£sday
1042570,Thriller,TuÂ£sday
910847,Drama,Breakfast with Scot
910847,Romance,Breakfast with Scot
42906,Drama,"Ronde, La"
74251,Comedy,Brunet Will Call (Brunet wieczorowa pora)
85603,Comedy,Going Berserk
100079,Horror,Luther the Geek
6206,Action,"Vampires, Les"
6206,Adventure,"Vampires, Les"
6206,Drama,"Vampires, Les"
6206,Horror,"Vampires, Les"
6206,Thriller,"Vampires, Les"
1135092,Crime,"Limits of Control, The"
1135092,Drama,"Limits of Control, The"
1135092,Film-Noir,"Limits of Control, The"
808425,Comedy,Pornorama
1092007,Documentary,Heavy Metal in Baghdad
1092007,Musical,Heavy Metal in Baghdad
1092007,War,Heavy Metal in Baghdad
772251,Action,Raiders of the Lost Ark: The Adaptation
772251,Adventure,Raiders of the Lost Ark: The Adaptation
772251,Thriller,Raiders of the Lost Ark: The Adaptation
1055369,Action,Transformers: Revenge of the Fallen
1055369,Adventure,Transformers: Revenge of the Fallen
1055369,Sci-Fi,Transformers: Revenge of the Fallen
1055369,IMAX,Transformers: Revenge of the Fallen
1014762,Documentary,Home
102178,Adventure,K2
102178,Drama,K2
436854,Comedy,Tulpan
436854,Drama,Tulpan
41368,Crime,"File on Thelma Jordan, The"
41368,Drama,"File on Thelma Jordan, The"
41368,Film-Noir,"File on Thelma Jordan, The"
41368,Mystery,"File on Thelma Jordan, The"
775434,Documentary,Bling: A Planet Rock
50562,Drama,Jet Pilot
1034325,Drama,Phoebe in Wonderland
1034325,Fantasy,Phoebe in Wonderland
1178663,Comedy,Whatever Works
1178663,Romance,Whatever Works
821640,Comedy,Ghosts of Girlfriends Past
821640,Fantasy,Ghosts of Girlfriends Past
821640,Romance,Ghosts of Girlfriends Past
419815,Drama,Holly
73133,Crime,Hustle
73133,Drama,Hustle
73133,Mystery,Hustle
73133,Thriller,Hustle
45886,Drama,Houdini
1152836,Crime,Public Enemies
1152836,Drama,Public Enemies
1152836,Thriller,Public Enemies
1080016,Action,Ice Age: Dawn of the Dinosaurs
1080016,Adventure,Ice Age: Dawn of the Dinosaurs
1080016,Animation,Ice Age: Dawn of the Dinosaurs
1080016,Children,Ice Age: Dawn of the Dinosaurs
1080016,Comedy,Ice Age: Dawn of the Dinosaurs
1080016,Romance,Ice Age: Dawn of the Dinosaurs
1166085,Drama,120
1166085,War,120
1131748,Action,Prison Break: The Final Break
1131748,Drama,Prison Break: The Final Break
1131748,Thriller,Prison Break: The Final Break
1340123,Drama,Samson and Delilah
101874,Sci-Fi,Final Approach
101874,Thriller,Final Approach
43812,Crime,"Mob, The"
43812,Drama,"Mob, The"
43812,Film-Noir,"Mob, The"
39294,Drama,Daisy Kenyon
39294,Romance,Daisy Kenyon
285627,Animation,Daria: Is It College Yet?
285627,Comedy,Daria: Is It College Yet?
48213,Comedy,"Irene, Go Home! (Irena do domu!)"
98189,Adventure,Resan Till Melonia
98189,Animation,Resan Till Melonia
98189,Children,Resan Till Melonia
98189,Fantasy,Resan Till Melonia
87644,Comedy,Love Streams
87644,Drama,Love Streams
47499,Drama,Blue Week (Sininen viikko)
47499,Romance,Blue Week (Sininen viikko)
489244,Adventure,Night of the Living Dead 3D
489244,Comedy,Night of the Living Dead 3D
489244,Fantasy,Night of the Living Dead 3D
489244,Horror,Night of the Living Dead 3D
119728,Documentary,Mumia Abu-Jamal: A Case for Reasonable Doubt?
443335,Documentary,Off the Charts: The Song-Poem Story
1078588,Drama,My Sister's Keeper
1144804,Action,Kambakkht Ishq (Incredible Love)
1144804,Comedy,Kambakkht Ishq (Incredible Love)
1144804,Musical,Kambakkht Ishq (Incredible Love)
475298,Comedy,Hood of Horror
475298,Drama,Hood of Horror
475298,Horror,Hood of Horror
90948,Children,"Dirt Bike Kid, The"
90948,Comedy,"Dirt Bike Kid, The"
90948,Fantasy,"Dirt Bike Kid, The"
242572,Comedy,I Have Found It (Kandukondain Kandukondain)
242572,Drama,I Have Found It (Kandukondain Kandukondain)
242572,Musical,I Have Found It (Kandukondain Kandukondain)
242572,Romance,I Have Found It (Kandukondain Kandukondain)
354690,Action,Lady Death
354690,Animation,Lady Death
354690,Horror,Lady Death
21673,Comedy,Blonde Crazy
21673,Crime,Blonde Crazy
21673,Drama,Blonde Crazy
21673,Romance,Blonde Crazy
1295071,Action,Watchmen: Tales of the Black Freighter
1295071,Adventure,Watchmen: Tales of the Black Freighter
1295071,Animation,Watchmen: Tales of the Black Freighter
1295071,Horror,Watchmen: Tales of the Black Freighter
104604,Action,Ranma Â½: Nihao My Concubine (Ranma Â½: Kessen TÃ´genkyÃ´! Hanayome o torimodose!!)
104604,Adventure,Ranma Â½: Nihao My Concubine (Ranma Â½: Kessen TÃ´genkyÃ´! Hanayome o torimodose!!)
104604,Comedy,Ranma Â½: Nihao My Concubine (Ranma Â½: Kessen TÃ´genkyÃ´! Hanayome o torimodose!!)
104604,Fantasy,Ranma Â½: Nihao My Concubine (Ranma Â½: Kessen TÃ´genkyÃ´! Hanayome o torimodose!!)
104604,Romance,Ranma Â½: Nihao My Concubine (Ranma Â½: Kessen TÃ´genkyÃ´! Hanayome o torimodose!!)
35195,Drama,Pittsburgh
25440,Romance,"Lucky Texan, The"
25440,Western,"Lucky Texan, The"
1022603,Comedy,(500) Days of Summer
1022603,Drama,(500) Days of Summer
1022603,Romance,(500) Days of Summer
111845,Drama,Through the Olive Trees (Zire darakhatan zeyton)
296108,Documentary,News from a Personal War (NotÃ­cias de uma Guerra Particular)
26667,Drama,Magnificent Obsession
26667,Romance,Magnificent Obsession
18379,Drama,7th Heaven (Seventh Heaven)
18379,Romance,7th Heaven (Seventh Heaven)
41615,Drama,Madame Bovary
41615,Romance,Madame Bovary
889583,Comedy,BrÃ¼no (Bruno)
1015971,Documentary,"Boys: The Sherman Brothers' Story, The"
1454902,Documentary,1939: Hollywood's Greatest Year
63256,Crime,Madigan
63256,Drama,Madigan
111464,Crime,Toughguy
111464,Drama,Toughguy
111464,Thriller,Toughguy
73000,Adventure,Pinchcliffe Grand Prix (FlÃ¥klypa Grand Prix)
73000,Animation,Pinchcliffe Grand Prix (FlÃ¥klypa Grand Prix)
73000,Children,Pinchcliffe Grand Prix (FlÃ¥klypa Grand Prix)
73000,Comedy,Pinchcliffe Grand Prix (FlÃ¥klypa Grand Prix)
1146438,Action,"Librarian, The: The Curse of the Judas Chalice"
1146438,Adventure,"Librarian, The: The Curse of the Judas Chalice"
1146438,Fantasy,"Librarian, The: The Curse of the Judas Chalice"
972558,Fantasy,The Inhabited Island
972558,Sci-Fi,The Inhabited Island
476323,Comedy,Odgrobadogroba
476323,Drama,Odgrobadogroba
893402,Drama,Franklyn
893402,Fantasy,Franklyn
893402,Romance,Franklyn
893402,Thriller,Franklyn
110490,Action,Men of War
110490,Drama,Men of War
1361558,Documentary,Iron Maiden: Flight 666
944101,Comedy,Good Dick
944101,Drama,Good Dick
944101,Romance,Good Dick
417741,Adventure,Harry Potter and the Half-Blood Prince
417741,Fantasy,Harry Potter and the Half-Blood Prince
417741,Mystery,Harry Potter and the Half-Blood Prince
417741,Romance,Harry Potter and the Half-Blood Prince
417741,IMAX,Harry Potter and the Half-Blood Prince
75572,Drama,Roots
75572,War,Roots
91507,Drama,MÃ©lo
91507,Romance,MÃ©lo
86890,Drama,Love unto Death (L'amour a mort)
901481,Drama,Eichmann
901481,War,Eichmann
799948,Documentary,Blue Blood
120882,Children,"Corridors of Time: The Visitors II, The (Couloirs du temps: Les visiteurs 2, Les)"
120882,Comedy,"Corridors of Time: The Visitors II, The (Couloirs du temps: Les visiteurs 2, Les)"
120882,Fantasy,"Corridors of Time: The Visitors II, The (Couloirs du temps: Les visiteurs 2, Les)"
120882,Sci-Fi,"Corridors of Time: The Visitors II, The (Couloirs du temps: Les visiteurs 2, Les)"
1160424,Documentary,Who Killed Nancy?
117780,Drama,Summer of Fear
117780,Horror,Summer of Fear
117780,Mystery,Summer of Fear
117780,Thriller,Summer of Fear
470055,Drama,Open Water 2: Adrift
470055,Thriller,Open Water 2: Adrift
195165,Drama,Possessed
195165,Horror,Possessed
60479,Drama,"Group, The"
47469,Drama,Senso
47469,Romance,Senso
47469,War,Senso
282171,Comedy,Slap Shot 2: Breaking the Ice
837800,Drama,"Mark of Cain, The"
34236,Comedy,"Strawberry Blonde, The"
34236,Romance,"Strawberry Blonde, The"
274678,Children,"Muppet Musicians of Bremen, The"
274678,Comedy,"Muppet Musicians of Bremen, The"
274678,Musical,"Muppet Musicians of Bremen, The"
69823,Drama,"Brief Vacation, A (breve vacanza, Una)"
69823,Romance,"Brief Vacation, A (breve vacanza, Una)"
404254,Comedy,My Sassy Girl
404254,Drama,My Sassy Girl
404254,Romance,My Sassy Girl
46969,Crime,"Fast and the Furious, The"
46969,Mystery,"Fast and the Furious, The"
76709,Action,Game of Death II (a.k.a. Tower of Death) (Si wang ta)
76709,Mystery,Game of Death II (a.k.a. Tower of Death) (Si wang ta)
89937,Crime,Rosso
89937,Drama,Rosso
1054606,Drama,"Imaginarium of Doctor Parnassus, The"
1054606,Fantasy,"Imaginarium of Doctor Parnassus, The"
1278293,Documentary,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn)
100624,Documentary,Sink or Swim
52604,Action,"Giant of Marathon, The (Battaglia di Maratona, La)"
52604,Drama,"Giant of Marathon, The (Battaglia di Maratona, La)"
52604,War,"Giant of Marathon, The (Battaglia di Maratona, La)"
68883,Drama,Ludwig
896927,Horror,Shiver (EskalofrÃ­o)
896927,Thriller,Shiver (EskalofrÃ­o)
338085,Drama,Haaveiden kehÃ¤
960098,Crime,Winter of Frozen Dreams
960098,Drama,Winter of Frozen Dreams
109702,Drama,"Cold Water (Eau Froide, L')"
1334537,Comedy,Humpday
829297,Comedy,Ten Inch Hero
829297,Drama,Ten Inch Hero
829297,Romance,Ten Inch Hero
938341,Drama,Tokyo Sonata
472118,Comedy,Kill Your Darlings
472118,Drama,Kill Your Darlings
1194238,Crime,Polytechnique
1194238,Drama,Polytechnique
833557,Comedy,Visioneers
70868,Horror,"Vault of Horror, The"
70868,Mystery,"Vault of Horror, The"
101660,Comedy,"Dark Backward, The"
90753,Action,Blue City
90753,Crime,Blue City
90753,Drama,Blue City
138541,Crime,Judas Kiss
138541,Drama,Judas Kiss
138541,Thriller,Judas Kiss
1203523,Action,Streets of Blood
1203523,Thriller,Streets of Blood
70248,Drama,Jonathan Livingston Seagull
1179258,Romance,Cheri
1104806,Adventure,One Week
1104806,Drama,One Week
66317,Adventure,"Run, Simon, Run"
66317,Thriller,"Run, Simon, Run"
24805,Western,'Neath the Arizona Skies
358631,Documentary,Pavement: Slow Century
239670,Comedy,Mortel transfert
239670,Crime,Mortel transfert
239670,Thriller,Mortel transfert
81076,Drama,Loulou
81076,Romance,Loulou
1187041,Comedy,"Answer Man, The (a.k.a. Arlen Faber)"
1187041,Romance,"Answer Man, The (a.k.a. Arlen Faber)"
48535,Western,Rage at Dawn
26846,Crime,Paradise Canyon
26846,Western,Paradise Canyon
965355,Documentary,"Perfect Fake, A"
160835,Comedy,Seven Years Bad Luck
35916,Comedy,"Gang's All Here, The"
35916,Musical,"Gang's All Here, The"
35916,Romance,"Gang's All Here, The"
1148204,Drama,Orphan
1148204,Horror,Orphan
1148204,Mystery,Orphan
1148204,Thriller,Orphan
103626,Drama,Afterburn
948547,Crime,Winged Creatures (Fragments)
948547,Drama,Winged Creatures (Fragments)
26908,Action,Rainbow Valley
26908,Romance,Rainbow Valley
26908,Western,Rainbow Valley
1142988,Comedy,"Ugly Truth, The"
1142988,Drama,"Ugly Truth, The"
1142988,Romance,"Ugly Truth, The"
87400,Drama,Heimat - A Chronicle of Germany (Heimat - Eine deutsche Chronik)
54476,Drama,Wild River
54476,Romance,Wild River
1221143,Documentary,My First War
95302,Comedy,High Hopes
41994,Action,Tulsa
41994,Drama,Tulsa
41994,Romance,Tulsa
844479,Crime,"Collector, The"
844479,Horror,"Collector, The"
844479,Thriller,"Collector, The"
971209,Horror,"Perfect Getaway, A"
971209,Thriller,"Perfect Getaway, A"
44602,Action,Fanfan la Tulipe (Fan-Fan the Tulip)
44602,Adventure,Fanfan la Tulipe (Fan-Fan the Tulip)
44602,Comedy,Fanfan la Tulipe (Fan-Fan the Tulip)
44602,Romance,Fanfan la Tulipe (Fan-Fan the Tulip)
44602,War,Fanfan la Tulipe (Fan-Fan the Tulip)
433963,Horror,Dark Ride
433963,Thriller,Dark Ride
837796,Drama,House
837796,Horror,House
837796,Thriller,House
315459,Drama,Dallas 362
1251357,Drama,Moonshot
775552,Adventure,Aliens in the Attic
775552,Children,Aliens in the Attic
775552,Fantasy,Aliens in the Attic
775552,Sci-Fi,Aliens in the Attic
1136608,Mystery,District 9
1136608,Sci-Fi,District 9
1136608,Thriller,District 9
1135503,Comedy,Julie & Julia
1135503,Drama,Julie & Julia
1135503,Romance,Julie & Julia
1129435,Documentary,"Beaches of Agnes, The (Plages d'AgnÃ¨s, Les)"
1198138,Crime,Obsessed
1198138,Drama,Obsessed
1198138,Thriller,Obsessed
1075417,Adventure,Race to Witch Mountain
1075417,Children,Race to Witch Mountain
1075417,Fantasy,Race to Witch Mountain
1075417,Sci-Fi,Race to Witch Mountain
1075417,Thriller,Race to Witch Mountain
1161443,Comedy,Friend Zone (Pagafantas)
414879,Mystery,"Black Box, The (La boÃ®te noire)"
414879,Thriller,"Black Box, The (La boÃ®te noire)"
1213922,Comedy,My Stars (Mes stars et moi)
1114677,Comedy,Hannah Montana: The Movie
1114677,Drama,Hannah Montana: The Movie
1114677,Musical,Hannah Montana: The Movie
1114677,Romance,Hannah Montana: The Movie
1046173,Action,G.I. Joe: The Rise of Cobra
1046173,Adventure,G.I. Joe: The Rise of Cobra
1046173,Sci-Fi,G.I. Joe: The Rise of Cobra
1046173,Thriller,G.I. Joe: The Rise of Cobra
1048171,Drama,SÃ©raphine
1048171,War,SÃ©raphine
1127877,Comedy,Cold Souls
1127877,Drama,Cold Souls
99341,Drama,Daddy Nostalgia (Daddy Nostalgie)
1160368,Action,12 Rounds
1160368,Thriller,12 Rounds
93974,Comedy,"Silent Night, Deadly Night Part 2"
93974,Horror,"Silent Night, Deadly Night Part 2"
85533,Drama,"Boys from Fengkuei, The (Feng gui lai de ren)"
260193,Comedy,"Left-Hand Side of the Fridge, The (MoitiÃ© gauche du frigo, La)"
43131,Drama,Where Danger Lives
43131,Film-Noir,Where Danger Lives
43131,Romance,Where Danger Lives
43131,Thriller,Where Danger Lives
1119191,Drama,"Killing Room, The"
1119191,Mystery,"Killing Room, The"
1119191,Thriller,"Killing Room, The"
172348,Drama,Introducing Dorothy Dandridge
172348,Musical,Introducing Dorothy Dandridge
172348,Romance,Introducing Dorothy Dandridge
87164,Drama,"Summer at Grandpa's, A (Dong dong de jia qi)"
90185,Drama,"Time to Live, a Time to Die, A (Tong nien wang shi)"
167137,Comedy,"One and Only, The (Eneste ene, Den)"
167137,Romance,"One and Only, The (Eneste ene, Den)"
235376,Drama,Fail Safe
235376,Thriller,Fail Safe
1029235,Action,Max Manus
1029235,Drama,Max Manus
1029235,War,Max Manus
783532,Action,Jerusalema (Gangster's Paradise: Jerusalema)
783532,Crime,Jerusalema (Gangster's Paradise: Jerusalema)
783532,Drama,Jerusalema (Gangster's Paradise: Jerusalema)
249248,Adventure,Wings of Hope (Julianes Sturz in den Dschungel)
249248,Documentary,Wings of Hope (Julianes Sturz in den Dschungel)
25903,Action,"Trail Beyond, The"
25903,Adventure,"Trail Beyond, The"
25903,Western,"Trail Beyond, The"
28510,Western,Winds of the Wasteland
913401,Action,Kill Buljo: The Movie
913401,Comedy,Kill Buljo: The Movie
1037156,Adventure,Stone of Destiny
1037156,Comedy,Stone of Destiny
1037156,Crime,Stone of Destiny
1037156,Drama,Stone of Destiny
294805,Documentary,Okie Noodling
819953,Comedy,"Age of Ignorance, The (a.k.a. Days of Darkness) (L'Ã¢ge des tÃ©nÃ¨bres)"
819953,Drama,"Age of Ignorance, The (a.k.a. Days of Darkness) (L'Ã¢ge des tÃ©nÃ¨bres)"
819953,Fantasy,"Age of Ignorance, The (a.k.a. Days of Darkness) (L'Ã¢ge des tÃ©nÃ¨bres)"
25699,Western,Randy Rides Alone
25969,Romance,West of the Divide
25969,Western,West of the Divide
88050,Children,Army Brats (Schatjes!)
88050,Comedy,Army Brats (Schatjes!)
1117666,Drama,Lost in Austen
1117666,Fantasy,Lost in Austen
1117666,Romance,Lost in Austen
1117666,Sci-Fi,Lost in Austen
211445,Comedy,Je suis nÃ© d'une cigogne
211445,Fantasy,Je suis nÃ© d'une cigogne
25830,Action,"Star Packer, The"
25830,Romance,"Star Packer, The"
25830,Western,"Star Packer, The"
923811,Action,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijÃ´ban: Jo)
923811,Animation,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijÃ´ban: Jo)
923811,Sci-Fi,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijÃ´ban: Jo)
414243,Animation,Love Hina Christmas Special: Silent Eve (Rabu Hina kurisumasu supesharu: Sairento ivu)
414243,Comedy,Love Hina Christmas Special: Silent Eve (Rabu Hina kurisumasu supesharu: Sairento ivu)
414243,Romance,Love Hina Christmas Special: Silent Eve (Rabu Hina kurisumasu supesharu: Sairento ivu)
77941,Drama,Moliere
48757,Drama,Floating Clouds  (Ukigumo)
48757,Romance,Floating Clouds  (Ukigumo)
160535,Drama,Japanese Girls at the Harbor (Minato no nihon musume)
848281,Comedy,"Deal, The"
104118,Drama,Doing Time on Maple Drive
1111918,Action,"Line, The (La linea)"
1111918,Crime,"Line, The (La linea)"
1111918,Drama,"Line, The (La linea)"
1111918,Thriller,"Line, The (La linea)"
806165,Comedy,"Ramen Girl, The"
806165,Drama,"Ramen Girl, The"
806165,Romance,"Ramen Girl, The"
1092633,Comedy,"Goods: Live Hard, Sell Hard, The"
1185836,Drama,Adam
1185836,Romance,Adam
402115,Comedy,Just Sex and Nothing Else (Csak szex Ã©s mÃ¡s semmi)
1122836,Comedy,Alien Trespass
1122836,Sci-Fi,Alien Trespass
247419,Action,Ignition
247419,Drama,Ignition
112869,Crime,Dillinger and Capone
112869,Drama,Dillinger and Capone
74963,Comedy,"Next Stop, Greenwich Village"
1176251,Comedy,Gigantic
1176251,Romance,Gigantic
452694,Drama,"Time Traveler's Wife, The"
452694,Romance,"Time Traveler's Wife, The"
452694,Sci-Fi,"Time Traveler's Wife, The"
1104835,Action,Feast II: Sloppy Seconds
1104835,Comedy,Feast II: Sloppy Seconds
1104835,Horror,Feast II: Sloppy Seconds
1104835,Thriller,Feast II: Sloppy Seconds
443076,Drama,Katze im Sack
407008,Drama,Traffic Affairs (Mitfahrer)
105790,Drama,Waterland
830570,Drama,I Can't Think Straight
830570,Romance,I Can't Think Straight
1151922,Comedy,Miss March
976222,Comedy,Bandslam
976222,Drama,Bandslam
976222,Musical,Bandslam
96908,Drama,"City of Sadness, A (Bei qing cheng shi)"
1286800,Documentary,Harvard Beats Yale 29-29
493420,Documentary,"Great Happiness Space, The: Tale of an Osaka Love Thief"
1047494,Comedy,Tyler Perry's Meet the Browns
1047494,Drama,Tyler Perry's Meet the Browns
1047494,Romance,Tyler Perry's Meet the Browns
1032815,Comedy,"I Love You, Beth Cooper"
1032815,Romance,"I Love You, Beth Cooper"
60305,Crime,Second Wind (Le deuxiÃ¨me souffle) (Second Breath)
60305,Drama,Second Wind (Le deuxiÃ¨me souffle) (Second Breath)
60305,Film-Noir,Second Wind (Le deuxiÃ¨me souffle) (Second Breath)
996948,Drama,Huhwihaji Anha (No Regret)
1142972,Comedy,Detroit Metal City (Detoroito Metaru Shiti)
1142972,Drama,Detroit Metal City (Detoroito Metaru Shiti)
1142972,Musical,Detroit Metal City (Detoroito Metaru Shiti)
93633,Drama,Daughter of the Nile (Ni luo he nu er)
1331064,Comedy,Paper Heart
1331064,Documentary,Paper Heart
1331064,Drama,Paper Heart
1331064,Romance,Paper Heart
42771,Crime,Mystery Street
42771,Drama,Mystery Street
42771,Film-Noir,Mystery Street
1045655,Drama,"Haunting of Molly Hartley, The"
1045655,Horror,"Haunting of Molly Hartley, The"
1045655,Thriller,"Haunting of Molly Hartley, The"
436339,Action,G-Force
436339,Adventure,G-Force
436339,Children,G-Force
436339,Fantasy,G-Force
103962,Adventure,Christopher Columbus: The Discovery
1082601,Action,Fighting
1082601,Drama,Fighting
964185,Drama,Tetro
964185,Mystery,Tetro
